coupling_function,coupling_parameter,alpha,window_mode,device_count,run_index,run_id,expected_packets,actual_packets,successful_packets,raw_send_packets,simultaneous_collision_count,overall_per_percent,ttu_cycle,max_convergence_cycle,mingap_convergence_cycle,aux_mean_convergence_cycle,max_converged,mingap_converged,aux_mean_converged,final_10_cycle_new_mean_abs_dev,final_10_cycle_new_max_abs_dev,final_10_cycle_min_gap_median,epsilon_tolerance_rad,minimum_collision_free_gap_rad,carrier_sense_duration_ms,airtime_ms,occupied_time_ms,backoff_retry_total,retry_exhausted_abandon_total,csma_w0_ms,csma_w_max_ms,csma_max_retries
CSMA_CA,0,0,fixed_anchor,20,34,csma_ca_0034,3600,3240,3240,3240,0,10.0,,,1,1.0,False,True,True,0.20217894055102317,0.7640353333530374,0.08293804605477062,0.28205972826166026,0.03209953709731907,5,20.544,25.544,0,360,0.0,0.0,0
CSMA_CA,0,0,fixed_anchor,20,35,csma_ca_0035,3600,3240,3240,3240,0,10.0,,,1,1.0,False,True,True,0.19296360210049307,0.7313627697557038,0.05152211951887242,0.28205972826166026,0.03209953709731907,5,20.544,25.544,0,360,0.0,0.0,0
CSMA_CA,0,0,fixed_anchor,20,36,csma_ca_0036,3600,3240,3240,3240,0,10.0,,,1,1.0,False,True,True,0.21460568482522274,0.6170087971650347,0.04146902302738553,0.28205972826166026,0.03209953709731907,5,20.544,25.544,0,360,0.0,0.0,0
CSMA_CA,0,0,fixed_anchor,20,37,csma_ca_0037,3600,3240,3240,3240,0,10.0,,,1,1.0,False,True,True,0.17718582566246438,0.8457167423463726,0.04649557127312853,0.28205972826166026,0.03209953709731907,5,20.544,25.544,0,360,0.0,0.0,0
CSMA_CA,0,0,fixed_anchor,20,38,csma_ca_0038,3600,3420,3420,3420,0,5.0,,,1,1.0,False,True,True,0.17235769379484217,0.5830795965062663,0.04398229715025703,0.28205972826166026,0.03209953709731907,5,20.544,25.544,0,180,0.0,0.0,0
CSMA_CA,0,0,fixed_anchor,20,39,csma_ca_0039,3600,3420,3420,3420,0,5.0,,,1,1.0,False,True,True,0.21680296249404923,0.5227610175573414,0.04900884539600092,0.28205972826166026,0.03209953709731907,5,20.544,25.544,0,180,0.0,0.0,0
CSMA_CA,0,0,fixed_anchor,20,40,csma_ca_0040,3600,3240,3240,3240,0,10.0,,,1,1.0,False,True,True,0.22423990229623142,0.9186016919096558,0.03895574890451314,0.28205972826166026,0.03209953709731907,5,20.544,25.544,0,360,0.0,0.0,0
CSMA_CA,0,0,fixed_anchor,20,41,csma_ca_0041,3600,3240,3240,3240,0,10.0,,,1,1.0,False,True,True,0.23652702023027153,0.87713266888227,0.04523893421169323,0.28205972826166026,0.03209953709731907,5,20.544,25.544,0,360,0.0,0.0,0
CSMA_CA,0,0,fixed_anchor,20,42,csma_ca_0042,3600,3060,3060,3060,0,15.0,,,1,1.0,False,True,True,0.21229774355552683,0.7803716151517044,0.03267256359733306,0.28205972826166026,0.03209953709731907,5,20.544,25.544,0,540,0.0,0.0,0
CSMA_CA,0,0,fixed_anchor,20,43,csma_ca_0043,3600,3240,3240,3240,0,10.0,,,1,1.0,False,True,True,0.21753783796857315,0.5717698629533423,0.04523893421169323,0.28205972826166026,0.03209953709731907,5,20.544,25.544,0,360,0.0,0.0,0
CSMA_CA,0,0,fixed_anchor,20,44,csma_ca_0044,3600,3600,3600,3600,0,0.0,10.0,,1,1.0,False,True,True,0.1582106060347819,0.4574158903626735,0.09424777960769415,0.28205972826166026,0.03209953709731907,5,20.544,25.544,0,0,0.0,0.0,0
CSMA_CA,0,0,fixed_anchor,20,45,csma_ca_0045,3600,3600,3600,3600,0,0.0,10.0,,1,1.0,False,True,True,0.18975219627682355,0.579309685321958,0.03392920065876977,0.28205972826166026,0.03209953709731907,5,20.544,25.544,0,0,0.0,0.0,0
CSMA_CA,0,0,fixed_anchor,20,46,csma_ca_0046,3600,3060,3060,3060,0,15.0,,,1,1.0,False,True,True,0.1991400143240212,0.7904247116431922,0.1093274243449247,0.28205972826166026,0.03209953709731907,5,20.544,25.544,0,540,0.0,0.0,0
CSMA_CA,0,0,fixed_anchor,20,47,csma_ca_0047,3600,3600,3600,3600,0,0.0,10.0,,1,1.0,False,True,True,0.23096989189192157,1.5104777478459723,0.04900884539600092,0.28205972826166026,0.03209953709731907,5,20.544,25.544,0,0,0.0,0.0,0
CSMA_CA,0,0,fixed_anchor,20,48,csma_ca_0048,3600,2880,2880,2880,0,20.0,,,1,1.0,False,True,True,0.20640263734084946,1.1674158300739674,0.11435397259066837,0.28205972826166026,0.03209953709731907,5,20.544,25.544,0,720,0.0,0.0,0
CSMA_CA,0,0,fixed_anchor,20,49,csma_ca_0049,3600,3240,3240,3240,0,10.0,,,1,,False,True,False,0.28804913974914415,0.8959822248038091,0.03267256359733384,0.28205972826166026,0.03209953709731907,5,20.544,25.544,0,360,0.0,0.0,0
CSMA_CA,0,0,fixed_anchor,20,0,csma_ca_0000,3600,3497,3497,3497,0,2.861111111111111,,,1,1.0,False,True,True,0.22636599826965487,0.6006725153663686,0.03567134610098188,0.28205972826166026,0.03209953709731907,5,20.544,25.544,1181,102,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,1,csma_ca_0001,3600,3471,3471,3471,0,3.5833333333333335,,,1,1.0,False,True,True,0.16129306123352694,0.4423362456254427,0.03624654891737511,0.28205972826166026,0.03209953709731907,5,20.544,25.544,1055,129,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,2,csma_ca_0002,3600,3567,3567,3567,0,0.9166666666666666,10.0,,1,1.0,False,True,True,0.22238044688304348,1.213911401347096,0.046303592825219564,0.28205972826166026,0.03209953709731907,5,20.544,25.544,520,33,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,3,csma_ca_0003,3600,3600,3600,3600,0,0.0,10.0,,1,1.0,False,True,True,0.21563891974240343,0.9148317807253477,0.0339292006587697,0.28205972826166026,0.03209953709731907,5,20.544,25.544,0,0,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,4,csma_ca_0004,3600,3599,3599,3599,0,0.027777777777777776,10.0,,1,1.0,False,True,True,0.18321768355735674,0.6433981754551897,0.03634451411154549,0.28205972826166026,0.03209953709731907,5,20.544,25.544,326,1,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,5,csma_ca_0005,3600,3563,3563,3563,0,1.0277777777777777,10.0,,1,1.0,False,True,True,0.17336366483191787,0.7439291403700627,0.0339292006587697,0.28205972826166026,0.03209953709731907,5,20.544,25.544,523,37,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,6,csma_ca_0006,3600,3515,3515,3515,0,2.361111111111111,26.0,,1,1.0,False,True,True,0.23172890968958226,0.8168140899333469,0.03375080923265861,0.28205972826166026,0.03209953709731907,5,20.544,25.544,1449,85,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,7,csma_ca_0007,3600,3562,3562,3562,0,1.0555555555555556,43.0,,1,1.0,False,True,True,0.19546819559461454,0.5076813728201106,0.03882300814866757,0.28205972826166026,0.03209953709731907,5,20.544,25.544,905,38,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,8,csma_ca_0008,3600,3457,3457,3457,0,3.9722222222222223,,,1,,False,True,False,0.3163956936907206,1.041660798463956,0.034586668510498964,0.28205972826166026,0.03209953709731907,5,20.544,25.544,2004,143,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,9,csma_ca_0009,3600,3464,3464,3464,0,3.7777777777777777,,,1,1.0,False,True,True,0.24201943958121647,0.985203456165759,0.034228112495577,0.28205972826166026,0.03209953709731907,5,20.544,25.544,1519,136,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,10,csma_ca_0010,3600,3589,3589,3589,0,0.3055555555555556,10.0,,1,1.0,False,True,True,0.18765715626887752,0.7828848892745764,0.03959076849724197,0.28205972826166026,0.03209953709731907,5,20.544,25.544,858,11,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,11,csma_ca_0011,3600,3600,3600,3600,0,0.0,10.0,,1,1.0,False,True,True,0.23536812160694742,1.1070972511250432,0.03722813338907627,0.28205972826166026,0.03209953709731907,5,20.544,25.544,265,0,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,12,csma_ca_0012,3600,3597,3597,3597,0,0.08333333333333333,10.0,,1,1.0,False,True,True,0.24972884176082294,1.2415574166986862,0.04559767191431141,0.28205972826166026,0.03209953709731907,5,20.544,25.544,420,3,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,13,csma_ca_0013,3600,3584,3584,3584,0,0.4444444444444444,10.0,,1,1.0,False,True,True,0.2227689426456602,0.7414158662471912,0.033314762729713454,0.28205972826166026,0.03209953709731907,5,20.544,25.544,1198,16,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,14,csma_ca_0014,3600,3599,3599,3599,0,0.027777777777777776,10.0,,1,1.0,False,True,True,0.23122121930420875,0.9650972631827841,0.036419776327222736,0.28205972826166026,0.03209953709731907,5,20.544,25.544,291,1,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,15,csma_ca_0015,3600,3600,3600,3600,0,0.0,10.0,,1,1.0,False,True,True,0.21350263673796244,0.6295751677793946,0.04900884539600092,0.28205972826166026,0.03209953709731907,5,20.544,25.544,0,0,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,16,csma_ca_0016,3600,3597,3597,3597,0,0.08333333333333333,10.0,,1,1.0,False,True,True,0.2701817778313821,0.9877167302886303,0.03315441473265124,0.28205972826166026,0.03209953709731907,5,20.544,25.544,1509,3,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,17,csma_ca_0017,3600,3600,3600,3600,0,0.0,10.0,,1,1.0,False,True,True,0.1896265325706799,0.6534512719466768,0.032672563597333504,0.28205972826166026,0.03209953709731907,5,20.544,25.544,0,0,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,18,csma_ca_0018,3600,3332,3332,3332,0,7.444444444444445,,,1,2.0,False,True,True,0.2574672968768309,1.1988317566098652,0.03816643967051969,0.28205972826166026,0.03209953709731907,5,20.544,25.544,1819,268,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,19,csma_ca_0019,3600,3588,3588,3588,0,0.3333333333333333,14.0,,1,1.0,False,True,True,0.23198995463239935,0.8369202829163207,0.035113166312257915,0.28205972826166026,0.03209953709731907,5,20.544,25.544,796,12,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,20,csma_ca_0020,3600,3588,3588,3588,0,0.3333333333333333,10.0,,1,1.0,False,True,True,0.23886950929286402,1.3182122774462777,0.03267256359733384,0.28205972826166026,0.03209953709731907,5,20.544,25.544,460,12,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,21,csma_ca_0021,3600,3570,3570,3570,0,0.8333333333333334,20.0,,1,1.0,False,True,True,0.1981868534041457,0.6182654342264711,0.03662186563015468,0.28205972826166026,0.03209953709731907,5,20.544,25.544,1038,30,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,22,csma_ca_0022,3600,3531,3531,3531,0,1.9166666666666667,20.0,,1,1.0,False,True,True,0.1974399304930712,0.4461061568097503,0.038643384039621864,0.28205972826166026,0.03209953709731907,5,20.544,25.544,1034,69,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,23,csma_ca_0023,3600,3594,3594,3594,0,0.16666666666666666,10.0,,1,1.0,False,True,True,0.19008754237985181,0.8281238234862695,0.03736055584006093,0.28205972826166026,0.03209953709731907,5,20.544,25.544,610,6,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,24,csma_ca_0024,3600,3600,3600,3600,0,0.0,10.0,,1,1.0,False,True,True,0.1878672406846696,0.531557476987393,0.06283185307179584,0.28205972826166026,0.03209953709731907,5,20.544,25.544,0,0,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,25,csma_ca_0025,3600,3583,3583,3583,0,0.4722222222222222,10.0,,1,1.0,False,True,True,0.2562282968267836,0.8984954989266811,0.034689315374385465,0.28205972826166026,0.03209953709731907,5,20.544,25.544,1056,17,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,26,csma_ca_0026,3600,3538,3538,3538,0,1.7222222222222223,11.0,,1,1.0,False,True,True,0.17345946594286638,0.4511327050554943,0.03731767556330112,0.28205972826166026,0.03209953709731907,5,20.544,25.544,1013,62,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,27,csma_ca_0027,3600,3583,3583,3583,0,0.4722222222222222,11.0,,1,1.0,False,True,True,0.2630361907325665,1.7665831949490347,0.03332796146920791,0.28205972826166026,0.03209953709731907,5,20.544,25.544,1863,17,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,28,csma_ca_0028,3600,3553,3553,3553,0,1.3055555555555556,30.0,,1,1.0,False,True,True,0.26380318022264265,0.8740156940070565,0.034579562899340166,0.28205972826166026,0.03209953709731907,5,20.544,25.544,1467,47,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,29,csma_ca_0029,3600,3599,3599,3599,0,0.027777777777777776,10.0,,1,1.0,False,True,True,0.1771990534210059,0.4963716392671875,0.03477283631289757,0.28205972826166026,0.03209953709731907,5,20.544,25.544,405,1,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,30,csma_ca_0030,3600,3545,3545,3545,0,1.5277777777777777,56.0,,1,1.0,False,True,True,0.24076963419031086,1.0356480379169486,0.03420611565118292,0.28205972826166026,0.03209953709731907,5,20.544,25.544,1318,55,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,31,csma_ca_0031,3600,3476,3476,3476,0,3.4444444444444446,,,1,1.0,False,True,True,0.2080899114303564,0.6182654342264717,0.04827998952056123,0.28205972826166026,0.03209953709731907,5,20.544,25.544,1165,124,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,32,csma_ca_0032,3600,3600,3600,3600,0,0.0,10.0,,1,1.0,False,True,True,0.17253626853515142,0.8230972752405261,0.03895574890451314,0.28205972826166026,0.03209953709731907,5,20.544,25.544,0,0,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,33,csma_ca_0033,3600,3584,3584,3584,0,0.4444444444444444,11.0,,1,1.0,False,True,True,0.22581767994003435,0.6873804726054464,0.03677694838616671,0.28205972826166026,0.03209953709731907,5,20.544,25.544,981,16,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,34,csma_ca_0034,3600,3582,3582,3582,0,0.5,10.0,,1,1.0,False,True,True,0.21199467226423924,0.7640353333530374,0.03502595383331908,0.28205972826166026,0.03209953709731907,5,20.544,25.544,781,18,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,35,csma_ca_0035,3600,3565,3565,3565,0,0.9722222222222222,19.0,,1,1.0,False,True,True,0.19508166946114294,0.6839453759384169,0.04117732052255563,0.28205972826166026,0.03209953709731907,5,20.544,25.544,950,35,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,36,csma_ca_0036,3600,3582,3582,3582,0,0.5,18.0,,1,1.0,False,True,True,0.21989810062723286,0.6170087971650347,0.03970511988216874,0.28205972826166026,0.03209953709731907,5,20.544,25.544,687,18,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,37,csma_ca_0037,3600,3575,3575,3575,0,0.6944444444444444,10.0,,1,1.0,False,True,True,0.18789528477827555,0.8457167423463726,0.03626593518526117,0.28205972826166026,0.03209953709731907,5,20.544,25.544,948,25,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,38,csma_ca_0038,3600,3585,3585,3585,0,0.4166666666666667,10.0,,1,1.0,False,True,True,0.1752340114293204,0.5830795965062663,0.038165007160801845,0.28205972826166026,0.03209953709731907,5,20.544,25.544,473,15,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,39,csma_ca_0039,3600,3600,3600,3600,0,0.0,10.0,,1,1.0,False,True,True,0.22154511393115217,0.5227610175573414,0.041431061072576936,0.28205972826166026,0.03209953709731907,5,20.544,25.544,298,0,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,40,csma_ca_0040,3600,3600,3600,3600,0,0.0,10.0,,1,1.0,False,True,True,0.2332318386025062,0.9186016919096558,0.03535052422173268,0.28205972826166026,0.03209953709731907,5,20.544,25.544,493,0,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,41,csma_ca_0041,3600,3573,3573,3573,0,0.75,10.0,,1,1.0,False,True,True,0.243187049680787,0.87713266888227,0.03607457041217543,0.28205972826166026,0.03209953709731907,5,20.544,25.544,762,27,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,42,csma_ca_0042,3600,3563,3563,3563,0,1.0277777777777777,10.0,,1,1.0,False,True,True,0.22656369637708593,0.7803716151517044,0.03267256359733306,0.28205972826166026,0.03209953709731907,5,20.544,25.544,1368,37,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,43,csma_ca_0043,3600,3561,3561,3561,0,1.0833333333333333,20.0,,1,1.0,False,True,True,0.2249115784799462,0.5717698629533423,0.038424065513350536,0.28205972826166026,0.03209953709731907,5,20.544,25.544,933,39,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,44,csma_ca_0044,3600,3600,3600,3600,0,0.0,10.0,,1,1.0,False,True,True,0.1582106060347819,0.4574158903626735,0.09424777960769415,0.28205972826166026,0.03209953709731907,5,20.544,25.544,0,0,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,45,csma_ca_0045,3600,3600,3600,3600,0,0.0,10.0,,1,1.0,False,True,True,0.18975219627682355,0.579309685321958,0.03392920065876977,0.28205972826166026,0.03209953709731907,5,20.544,25.544,0,0,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,46,csma_ca_0046,3600,3569,3569,3569,0,0.8611111111111112,18.0,,1,1.0,False,True,True,0.2117671273522216,0.7904247116431922,0.03478391036773998,0.28205972826166026,0.03209953709731907,5,20.544,25.544,1045,31,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,47,csma_ca_0047,3600,3600,3600,3600,0,0.0,10.0,,1,1.0,False,True,True,0.23096989189192157,1.5104777478459723,0.04900884539600092,0.28205972826166026,0.03209953709731907,5,20.544,25.544,0,0,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,48,csma_ca_0048,3600,3584,3584,3584,0,0.4444444444444444,10.0,,1,1.0,False,True,True,0.2183861336611026,1.1674158300739674,0.032985357664249815,0.28205972826166026,0.03209953709731907,5,20.544,25.544,1282,16,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,49,csma_ca_0049,3600,3456,3456,3456,0,4.0,,,1,,False,True,False,0.2896707159712286,0.8959822248038091,0.03267256359733384,0.28205972826166026,0.03209953709731907,5,20.544,25.544,863,144,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,0,csma_ca_0000,3600,3575,3575,3575,0,0.6944444444444444,11.0,,1,1.0,False,True,True,0.22526413501313697,0.6006725153663686,0.04118638096955529,0.28205972826166026,0.03209953709731907,5,20.544,25.544,842,24,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,1,csma_ca_0001,3600,3550,3550,3550,0,1.3888888888888888,25.0,,1,1.0,False,True,True,0.16027752795257239,0.4423362456254427,0.03818120997002239,0.28205972826166026,0.03209953709731907,5,20.544,25.544,905,50,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,2,csma_ca_0002,3600,3589,3589,3589,0,0.3055555555555556,10.0,,1,1.0,False,True,True,0.22380706064173678,1.213911401347096,0.045977456334944655,0.28205972826166026,0.03209953709731907,5,20.544,25.544,400,11,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,3,csma_ca_0003,3600,3600,3600,3600,0,0.0,10.0,,1,1.0,False,True,True,0.21563891974240343,0.9148317807253477,0.0339292006587697,0.28205972826166026,0.03209953709731907,5,20.544,25.544,0,0,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,4,csma_ca_0004,3600,3600,3600,3600,0,0.0,10.0,,1,1.0,False,True,True,0.18321768355735674,0.6433981754551897,0.04021238596594934,0.28205972826166026,0.03209953709731907,5,20.544,25.544,228,0,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,5,csma_ca_0005,3600,3598,3598,3598,0,0.05555555555555555,10.0,,1,1.0,False,True,True,0.1755521974825976,0.7439291403700627,0.0339292006587697,0.28205972826166026,0.03209953709731907,5,20.544,25.544,394,2,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,6,csma_ca_0006,3600,3583,3583,3583,0,0.4722222222222222,11.0,,1,1.0,False,True,True,0.23258627106487845,0.8168140899333469,0.033929200658769254,0.28205972826166026,0.03209953709731907,5,20.544,25.544,1156,17,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,7,csma_ca_0007,3600,3596,3596,3596,0,0.1111111111111111,10.0,,1,1.0,False,True,True,0.19674136469337186,0.5076813728201106,0.04245026452547651,0.28205972826166026,0.03209953709731907,5,20.544,25.544,634,4,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,8,csma_ca_0008,3600,3528,3528,3528,0,2.0,13.0,,1,,False,True,False,0.3119715336315335,1.0297049728451544,0.03399848415537554,0.28205972826166026,0.03209953709731907,5,20.544,25.544,1531,72,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,9,csma_ca_0009,3600,3571,3571,3571,0,0.8055555555555556,10.0,,1,1.0,False,True,True,0.24200503992578265,0.985203456165759,0.03498244781800115,0.28205972826166026,0.03209953709731907,5,20.544,25.544,1255,29,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,10,csma_ca_0010,3600,3599,3599,3599,0,0.027777777777777776,10.0,,1,1.0,False,True,True,0.18742098310510236,0.7828848892745764,0.04078351719525408,0.28205972826166026,0.03209953709731907,5,20.544,25.544,556,1,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,11,csma_ca_0011,3600,3600,3600,3600,0,0.0,10.0,,1,1.0,False,True,True,0.23536812160694742,1.1070972511250432,0.03769911184307739,0.28205972826166026,0.03209953709731907,5,20.544,25.544,208,0,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,12,csma_ca_0012,3600,3600,3600,3600,0,0.0,10.0,,1,1.0,False,True,True,0.2482669419185565,1.2415574166986862,0.05403539364174392,0.28205972826166026,0.03209953709731907,5,20.544,25.544,279,0,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,13,csma_ca_0013,3600,3600,3600,3600,0,0.0,10.0,,1,1.0,False,True,True,0.22072231439512877,0.7414158662471912,0.03962864514044706,0.28205972826166026,0.03209953709731907,5,20.544,25.544,777,0,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,14,csma_ca_0014,3600,3600,3600,3600,0,0.0,10.0,,1,1.0,False,True,True,0.23122121930420875,0.9650972631827841,0.03644247478164164,0.28205972826166026,0.03209953709731907,5,20.544,25.544,218,0,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,15,csma_ca_0015,3600,3600,3600,3600,0,0.0,10.0,,1,1.0,False,True,True,0.21350263673796244,0.6295751677793946,0.04900884539600092,0.28205972826166026,0.03209953709731907,5,20.544,25.544,0,0,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,16,csma_ca_0016,3600,3599,3599,3599,0,0.027777777777777776,10.0,,1,1.0,False,True,True,0.2688890507507419,0.9877167302886303,0.037248333227472785,0.28205972826166026,0.03209953709731907,5,20.544,25.544,1135,1,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,17,csma_ca_0017,3600,3600,3600,3600,0,0.0,10.0,,1,1.0,False,True,True,0.1896265325706799,0.6534512719466768,0.032672563597333504,0.28205972826166026,0.03209953709731907,5,20.544,25.544,0,0,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,18,csma_ca_0018,3600,3542,3542,3542,0,1.6111111111111112,12.0,,1,2.0,False,True,True,0.26148170113151276,1.1988317566098652,0.03446197793910022,0.28205972826166026,0.03209953709731907,5,20.544,25.544,1445,58,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,19,csma_ca_0019,3600,3597,3597,3597,0,0.08333333333333333,11.0,,1,1.0,False,True,True,0.23112722098917016,0.8369202829163207,0.03518583772020456,0.28205972826166026,0.03209953709731907,5,20.544,25.544,596,3,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,20,csma_ca_0020,3600,3600,3600,3600,0,0.0,10.0,,1,1.0,False,True,True,0.23926369649739865,1.3182122774462777,0.03267256359733384,0.28205972826166026,0.03209953709731907,5,20.544,25.544,320,0,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,21,csma_ca_0021,3600,3590,3590,3590,0,0.2777777777777778,10.0,,1,1.0,False,True,True,0.19824325277082186,0.6182654342264711,0.035490306347908174,0.28205972826166026,0.03209953709731907,5,20.544,25.544,748,10,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,22,csma_ca_0022,3600,3596,3596,3596,0,0.1111111111111111,10.0,,1,1.0,False,True,True,0.1957724984158831,0.4461061568097503,0.03999546245915603,0.28205972826166026,0.03209953709731907,5,20.544,25.544,768,4,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,23,csma_ca_0023,3600,3600,3600,3600,0,0.0,10.0,,1,1.0,False,True,True,0.18864660878745068,0.8281238234862695,0.04200613657479346,0.28205972826166026,0.03209953709731907,5,20.544,25.544,445,0,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,24,csma_ca_0024,3600,3600,3600,3600,0,0.0,10.0,,1,1.0,False,True,True,0.1878672406846696,0.531557476987393,0.06283185307179584,0.28205972826166026,0.03209953709731907,5,20.544,25.544,0,0,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,25,csma_ca_0025,3600,3599,3599,3599,0,0.027777777777777776,10.0,,1,1.0,False,True,True,0.2562282968267836,0.8984954989266811,0.04015555820071892,0.28205972826166026,0.03209953709731907,5,20.544,25.544,758,1,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,26,csma_ca_0026,3600,3592,3592,3592,0,0.2222222222222222,10.0,,1,1.0,False,True,True,0.17460812753945612,0.4511327050554943,0.037790520659224835,0.28205972826166026,0.03209953709731907,5,20.544,25.544,755,8,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,27,csma_ca_0027,3600,3591,3591,3591,0,0.25,10.0,,1,1.0,False,True,True,0.2608479031210876,1.752958670640385,0.037452210470699576,0.28205972826166026,0.03209953709731907,5,20.544,25.544,1383,9,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,28,csma_ca_0028,3600,3597,3597,3597,0,0.08333333333333333,10.0,,1,1.0,False,True,True,0.26410539392304544,0.8742855700636255,0.036513184443947466,0.28205972826166026,0.03209953709731907,5,20.544,25.544,1105,3,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,29,csma_ca_0029,3600,3598,3598,3598,0,0.05555555555555555,10.0,,1,1.0,False,True,True,0.17791467515809728,0.4963716392671875,0.03698525330507829,0.28205972826166026,0.03209953709731907,5,20.544,25.544,301,2,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,30,csma_ca_0030,3600,3577,3577,3577,0,0.6388888888888888,12.0,,1,1.0,False,True,True,0.23705144880274331,1.0175511009364269,0.035578356286956714,0.28205972826166026,0.03209953709731907,5,20.544,25.544,1005,23,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,20,31,csma_ca_0031,3600,3576,3576,3576,0,0.6666666666666666,10.0,,1,1.0,False,True,True,0.21299998191338804,0.6182654342264717,0.041102463316188054,0.28205972826166026,0.03209953709731907,5,20.544,25.544,877,24,25.0,200.0,3
