time,oscillator_id,send_count,cycle_index,record_type,action,carrier_sense_start,carrier_sense_end,blocking_oscillator_id,blocking_transmission_start,blocking_transmission_end,highlighted_device,selected_run_index
753097.168187966,10,151.0,151,send,,,,,,,20,0
753206.1277400381,48,151.0,151,send,,,,,,,20,0
753325.3319185791,34,151.0,151,send,,,,,,,20,0
753443.1740738851,1,151.0,151,send,,,,,,,20,0
753562.3861402742,40,151.0,151,send,,,,,,,20,0
753681.7211156184,15,151.0,151,send,,,,,,,20,0
753793.9508861485,36,143.0,151,send,,,,,,,20,0
753916.5562999167,43,116.0,151,send,,,,,,,20,0
754032.3647432714,45,151.0,151,send,,,,,,,20,0
754154.7841466089,18,151.0,151,send,,,,,,,20,0
754268.2700340842,47,151.0,151,send,,,,,,,20,0
754382.9568542056,32,151.0,151,send,,,,,,,20,0
754488.4015944126,5,151.0,151,send,,,,,,,20,0
754603.5394028897,44,151.0,151,send,,,,,,,20,0
754710.8670612066,9,142.0,151,send,,,,,,,20,0
754826.9869061144,11,151.0,151,send,,,,,,,20,0
754925.6916984345,30,151.0,151,send,,,,,,,20,0
755034.2154969322,13,151.0,151,send,,,,,,,20,0
755125.8119472886,4,151.0,151,send,,,,,,,20,0
755226.1317317,25,151.0,151,send,,,,,,,20,0
755325.9195869981,35,145.0,151,send,,,,,,,20,0
755410.0158495641,28,139.0,151,send,,,,,,,20,0
755501.4619357488,21,124.0,151,send,,,,,,,20,0
755586.1102376378,22,151.0,151,send,,,,,,,20,0
755678.2793913787,16,100.0,152,send,,,,,,,20,0
755762.6583387099,2,80.0,152,send,,,,,,,20,0
755846.869036802,6,152.0,152,send,,,,,,,20,0
755924.1602302495,39,152.0,152,send,,,,,,,20,0
756008.1371266422,41,152.0,152,send,,,,,,,20,0
756089.1641540094,24,112.0,152,send,,,,,,,20,0
756150.4747673305,29,51.0,152,send,,,,,,,20,0
756232.2164379454,12,152.0,152,send,,,,,,,20,0
756318.8403841527,49,145.0,152,send,,,,,,,20,0
756412.8022176593,37,128.0,152,send,,,,,,,20,0
756506.4896648868,46,121.0,152,send,,,,,,,20,0
756598.7899629856,26,152.0,152,send,,,,,,,20,0
756708.0616739793,33,152.0,152,send,,,,,,,20,0
756811.324242064,0,152.0,152,send,,,,,,,20,0
756914.3574828374,3,150.0,152,send,,,,,,,20,0
757026.4818547192,8,152.0,152,send,,,,,,,20,0
757129.8159198399,19,152.0,152,send,,,,,,,20,0
757233.3236517252,42,152.0,152,send,,,,,,,20,0
757338.489005551,31,151.0,152,send,,,,,,,20,0
757443.4275842266,27,152.0,152,send,,,,,,,20,0
757549.2362971392,7,152.0,152,send,,,,,,,20,0
757655.2133848479,17,152.0,152,send,,,,,,,20,0
757764.6674489912,14,152.0,152,send,,,,,,,20,0
757865.1309981619,38,152.0,152,send,,,,,,,20,0
757984.3219323049,23,99.0,152,send,,,,,,,20,0
758092.3908566936,10,152.0,152,send,,,,,,,20,0
758210.9050713105,48,152.0,152,send,,,,,,,20,0
758320.1678721133,34,152.0,152,send,,,,,,,20,0
758448.3381203508,1,152.0,152,send,,,,,,,20,0
758567.6097714667,40,152.0,152,send,,,,,,,20,0
758676.8013395255,15,152.0,152,send,,,,,,,20,0
758798.8706622414,36,144.0,152,send,,,,,,,20,0
758911.4807385827,43,117.0,152,send,,,,,,,20,0
759037.4403046054,45,152.0,152,send,,,,,,,20,0
759149.809678281,18,152.0,152,send,,,,,,,20,0
759273.2445024122,47,152.0,152,send,,,,,,,20,0
759378.3327116903,32,152.0,152,send,,,,,,,20,0
759493.0257369279,5,152.0,152,send,,,,,,,20,0
759598.8331842928,44,152.0,152,send,,,,,,,20,0
759715.5732798035,9,143.0,152,send,,,,,,,20,0
759822.6567657385,11,152.0,152,send,,,,,,,20,0
759930.0218388104,30,152.0,152,send,,,,,,,20,0
760030.1957644884,13,152.0,152,send,,,,,,,20,0
760129.8316797323,4,152.0,152,send,,,,,,,20,0
760221.7543257177,25,152.0,152,send,,,,,,,20,0
760322.2277209099,35,146.0,152,send,,,,,,,20,0
760413.7077156523,28,140.0,152,send,,,,,,,20,0
760497.7459260457,21,125.0,152,send,,,,,,,20,0
760589.8262473409,22,152.0,152,send,,,,,,,20,0
760674.57516176,16,101.0,153,send,,,,,,,20,0
760758.9614676012,2,81.0,153,send,,,,,,,20,0
760843.4749349053,6,153.0,153,send,,,,,,,20,0
760927.5543321462,39,153.0,153,send,,,,,,,20,0
761004.5795266052,41,153.0,153,send,,,,,,,20,0
761086.4702394048,24,113.0,153,send,,,,,,,20,0
761153.168681935,29,52.0,153,send,,,,,,,20,0
761235.8053054002,12,153.0,153,send,,,,,,,20,0
761322.6427845526,49,146.0,153,send,,,,,,,20,0
761408.6911409055,37,129.0,153,send,,,,,,,20,0
761502.4391820234,46,122.0,153,send,,,,,,,20,0
761602.840445849,26,153.0,153,send,,,,,,,20,0
761703.5326843346,33,153.0,153,send,,,,,,,20,0
761806.8052541484,0,153.0,153,send,,,,,,,20,0
761918.876470753,3,151.0,153,send,,,,,,,20,0
762021.9497469271,8,153.0,153,send,,,,,,,20,0
762134.348027632,19,153.0,153,send,,,,,,,20,0
762237.8633333651,42,153.0,153,send,,,,,,,20,0
762333.8869309654,31,152.0,153,send,,,,,,,20,0
762448.0296588122,27,153.0,153,send,,,,,,,20,0
762553.8763071959,7,153.0,153,send,,,,,,,20,0
762659.8607349455,17,153.0,153,send,,,,,,,20,0
762760.2605593696,14,153.0,153,send,,,,,,,20,0
762869.5378877835,38,153.0,153,send,,,,,,,20,0
762979.5834092482,23,100.0,153,send,,,,,,,20,0
763097.1293797503,10,153.0,153,send,,,,,,,20,0
763206.1145276395,48,153.0,153,send,,,,,,,20,0
763324.9584157843,34,153.0,153,send,,,,,,,20,0
763443.1118978513,1,153.0,153,send,,,,,,,20,0
763562.822331309,40,153.0,153,send,,,,,,,20,0
763681.5887796832,15,153.0,153,send,,,,,,,20,0
763793.93432606,36,145.0,153,send,,,,,,,20,0
763916.417074764,43,118.0,153,send,,,,,,,20,0
764032.5144494832,45,153.0,153,send,,,,,,,20,0
764154.7355334031,18,153.0,153,send,,,,,,,20,0
764268.6359039488,47,153.0,153,send,,,,,,,20,0
764382.9413101537,32,153.0,153,send,,,,,,,20,0
764488.3857820417,5,153.0,153,send,,,,,,,20,0
764603.4731391789,44,153.0,153,send,,,,,,,20,0
764710.8777031624,9,144.0,153,send,,,,,,,20,0
764827.3523423796,11,153.0,153,send,,,,,,,20,0
764925.6275864094,30,153.0,153,send,,,,,,,20,0
765025.8249887866,13,153.0,153,send,,,,,,,20,0
765125.797695728,4,153.0,153,send,,,,,,,20,0
765225.788309722,25,153.0,153,send,,,,,,,20,0
765318.213076602,35,147.0,153,send,,,,,,,20,0
765410.0183885976,28,141.0,153,send,,,,,,,20,0
765501.4352531004,21,126.0,153,send,,,,,,,20,0
765586.1058375093,22,153.0,153,send,,,,,,,20,0
765670.8706103149,16,102.0,154,send,,,,,,,20,0
765762.6660190463,2,82.0,154,send,,,,,,,20,0
765839.7838064554,6,154.0,154,send,,,,,,,20,0
765924.1718745455,39,154.0,154,send,,,,,,,20,0
766007.9619842059,41,154.0,154,send,,,,,,,20,0
766083.5401222166,24,114.0,154,send,,,,,,,20,0
766156.0987991233,29,53.0,154,send,,,,,,,20,0
766239.4333251808,12,154.0,154,send,,,,,,,20,0
766318.8655510691,49,147.0,154,send,,,,,,,20,0
766412.468374389,37,130.0,154,send,,,,,,,20,0
766506.5529053755,46,123.0,154,send,,,,,,,20,0
766607.2446178064,26,154.0,154,send,,,,,,,20,0
766707.9495520069,33,154.0,154,send,,,,,,,20,0
766811.3346799933,0,154.0,154,send,,,,,,,20,0
766914.355736733,3,152.0,154,send,,,,,,,20,0
767026.4704809472,8,154.0,154,send,,,,,,,20,0
767129.808015691,19,154.0,154,send,,,,,,,20,0
767233.650236475,42,154.0,154,send,,,,,,,20,0
767338.1000278554,31,153.0,154,send,,,,,,,20,0
767443.3879949987,27,154.0,154,send,,,,,,,20,0
767558.5179710094,7,154.0,154,send,,,,,,,20,0
767655.4566257931,17,154.0,154,send,,,,,,,20,0
767764.664668522,14,154.0,154,send,,,,,,,20,0
767874.329064398,38,154.0,154,send,,,,,,,20,0
767984.4080524553,23,101.0,154,send,,,,,,,20,0
768092.350933254,10,154.0,154,send,,,,,,,20,0
768210.8929741358,48,154.0,154,send,,,,,,,20,0
768319.78082671,34,154.0,154,send,,,,,,,20,0
768448.2894869256,1,154.0,154,send,,,,,,,20,0
768557.6180807264,40,154.0,154,send,,,,,,,20,0
768676.6639621119,15,154.0,154,send,,,,,,,20,0
768798.8591436313,36,146.0,154,send,,,,,,,20,0
768911.3289402307,43,119.0,154,send,,,,,,,20,0
769037.6025840166,45,154.0,154,send,,,,,,,20,0
769149.7430208971,18,154.0,154,send,,,,,,,20,0
769273.6284164548,47,154.0,154,send,,,,,,,20,0
769378.3171793363,32,154.0,154,send,,,,,,,20,0
769493.0099128591,5,154.0,154,send,,,,,,,20,0
769598.763568834,44,154.0,154,send,,,,,,,20,0
769715.5872735073,9,145.0,154,send,,,,,,,20,0
769823.0409500102,11,154.0,154,send,,,,,,,20,0
769929.9389787789,30,154.0,154,send,,,,,,,20,0
770021.4395165603,13,154.0,154,send,,,,,,,20,0
770130.1831679543,4,154.0,154,send,,,,,,,20,0
770221.7323892681,25,154.0,154,send,,,,,,,20,0
770314.1842188683,35,148.0,154,send,,,,,,,20,0
770406.0065025889,28,142.0,154,send,,,,,,,20,0
770497.7182689017,21,127.0,154,send,,,,,,,20,0
770589.8228217079,22,154.0,154,send,,,,,,,20,0
770674.5917136824,16,103.0,155,send,,,,,,,20,0
770759.2795080801,2,83.0,155,send,,,,,,,20,0
770843.1703174217,6,155.0,155,send,,,,,,,20,0
770920.4933989183,39,155.0,155,send,,,,,,,20,0
771004.6428791231,41,155.0,155,send,,,,,,,20,0
771080.3532450466,24,115.0,155,send,,,,,,,20,0
771159.2856762933,29,54.0,155,send,,,,,,,20,0
771235.9455119794,12,155.0,155,send,,,,,,,20,0
771322.3533642705,49,148.0,155,send,,,,,,,20,0
771416.5757549303,37,131.0,155,send,,,,,,,20,0
771510.681325377,46,124.0,155,send,,,,,,,20,0
771611.6614625265,26,155.0,155,send,,,,,,,20,0
771712.3669736012,33,155.0,155,send,,,,,,,20,0
771806.8162234747,0,155.0,155,send,,,,,,,20,0
771918.8741932516,3,153.0,155,send,,,,,,,20,0
772021.938221838,8,155.0,155,send,,,,,,,20,0
772134.3402748002,19,155.0,155,send,,,,,,,20,0
772238.204505029,42,155.0,155,send,,,,,,,20,0
772342.6807902363,31,154.0,155,send,,,,,,,20,0
772448.0053026289,27,155.0,155,send,,,,,,,20,0
772554.264923244,7,155.0,155,send,,,,,,,20,0
772659.7096735585,17,155.0,155,send,,,,,,,20,0
772769.4528264619,14,155.0,155,send,,,,,,,20,0
772879.1371042987,38,155.0,155,send,,,,,,,20,0
772979.6750221032,23,102.0,155,send,,,,,,,20,0
773097.083963606,10,155.0,155,send,,,,,,,20,0
773206.118766877,48,155.0,155,send,,,,,,,20,0
773324.5550339689,34,155.0,155,send,,,,,,,20,0
773443.4960767777,1,155.0,155,send,,,,,,,20,0
773562.4114908742,40,155.0,155,send,,,,,,,20,0
773681.8803658553,15,155.0,155,send,,,,,,,20,0
773793.9289156792,36,147.0,155,send,,,,,,,20,0
773916.2591681827,43,120.0,155,send,,,,,,,20,0
774032.6866980437,45,155.0,155,send,,,,,,,20,0
774154.65890687,18,155.0,155,send,,,,,,,20,0
774269.0372341727,47,155.0,155,send,,,,,,,20,0
774382.9083616184,32,155.0,155,send,,,,,,,20,0
774488.3723029703,5,155.0,155,send,,,,,,,20,0
774603.4011787229,44,155.0,155,send,,,,,,,20,0
774710.8755627347,9,146.0,155,send,,,,,,,20,0
774818.353456589,11,155.0,155,send,,,,,,,20,0
774925.9234369058,30,155.0,155,send,,,,,,,20,0
775025.4550584333,13,155.0,155,send,,,,,,,20,0
775126.1654990142,4,155.0,155,send,,,,,,,20,0
775225.7500582082,25,155.0,155,send,,,,,,,20,0
775310.1546196418,35,149.0,155,send,,,,,,,20,0
775401.9817318877,28,143.0,155,send,,,,,,,20,0
775501.7430396029,21,128.0,155,send,,,,,,,20,0
775586.1015381968,22,155.0,155,send,,,,,,,20,0
775670.8739768304,16,104.0,156,send,,,,,,,20,0
775755.5966280081,2,84.0,156,send,,,,,,,20,0
775839.7748196282,6,156.0,156,send,,,,,,,20,0
775923.8888967118,39,156.0,156,send,,,,,,,20,0
776001.3179846081,41,156.0,156,send,,,,,,,20,0
776083.6781395616,24,116.0,156,send,,,,,,,20,0
776155.91921315,29,55.0,156,send,,,,,,,20,0
776239.3119751227,12,156.0,156,send,,,,,,,20,0
776326.146316478,49,149.0,156,send,,,,,,,20,0
776412.4464160264,37,132.0,156,send,,,,,,,20,0
776514.8106642808,46,125.0,156,send,,,,,,,20,0
776607.2440157628,26,156.0,156,send,,,,,,,20,0
776708.2226248435,33,156.0,156,send,,,,,,,20,0
776810.9605722324,0,156.0,156,send,,,,,,,20,0
776914.353862555,3,154.0,156,send,,,,,,,20,0
777026.4585525346,8,156.0,156,send,,,,,,,20,0
777129.7850464522,19,156.0,156,send,,,,,,,20,0
777242.759733377,42,156.0,156,send,,,,,,,20,0
777347.262707851,31,155.0,156,send,,,,,,,20,0
777452.6242035498,27,156.0,156,send,,,,,,,20,0
777549.6407802881,7,156.0,156,send,,,,,,,20,0
777664.3338165144,17,156.0,156,send,,,,,,,20,0
777764.6439203987,14,156.0,156,send,,,,,,,20,0
777874.7269698244,38,156.0,156,send,,,,,,,20,0
777984.0851565775,23,103.0,156,send,,,,,,,20,0
778092.303353611,10,156.0,156,send,,,,,,,20,0
778210.899376872,48,156.0,156,send,,,,,,,20,0
778329.7449234091,34,156.0,156,send,,,,,,,20,0
778438.2853472658,1,156.0,156,send,,,,,,,20,0
778567.6222203862,40,156.0,156,send,,,,,,,20,0
778676.9684812574,15,156.0,156,send,,,,,,,20,0
778798.8408002771,36,148.0,156,send,,,,,,,20,0
778911.1566673685,43,121.0,156,send,,,,,,,20,0
779037.789198858,45,156.0,156,send,,,,,,,20,0
779149.6455885934,18,156.0,156,send,,,,,,,20,0
779264.0459946967,47,156.0,156,send,,,,,,,20,0
779378.283381997,32,156.0,156,send,,,,,,,20,0
779492.9972825916,5,156.0,156,send,,,,,,,20,0
779598.6885654784,44,156.0,156,send,,,,,,,20,0
779715.5881759791,9,147.0,156,send,,,,,,,20,0
779823.0662227985,11,156.0,156,send,,,,,,,20,0
779921.5572124108,30,156.0,156,send,,,,,,,20,0
780029.8212829283,13,156.0,156,send,,,,,,,20,0
780121.7969643968,4,156.0,156,send,,,,,,,20,0
780222.0447083515,25,156.0,156,send,,,,,,,20,0
780313.8599694986,35,150.0,156,send,,,,,,,20,0
780406.0115420714,28,144.0,156,send,,,,,,,20,0
780498.0397043165,21,129.0,156,send,,,,,,,20,0
780589.8048734831,22,156.0,156,send,,,,,,,20,0
780667.154715574,16,105.0,157,send,,,,,,,20,0
780751.9011786141,2,85.0,157,send,,,,,,,20,0
780836.0821743886,6,157.0,157,send,,,,,,,20,0
780920.488758536,39,157.0,157,send,,,,,,,20,0
781004.7181227838,41,157.0,157,send,,,,,,,20,0
781080.5051735415,24,117.0,157,send,,,,,,,20,0
781159.0921791701,29,56.0,157,send,,,,,,,20,0
781242.9730708161,12,157.0,157,send,,,,,,,20,0
781322.3580756075,49,150.0,157,send,,,,,,,20,0
781416.234656897,37,133.0,157,send,,,,,,,20,0
781510.7543688004,46,126.0,157,send,,,,,,,20,0
781611.3003112432,26,157.0,157,send,,,,,,,20,0
781712.651986771,33,157.0,157,send,,,,,,,20,0
781815.4666808656,0,157.0,157,send,,,,,,,20,0
781918.8885532643,3,155.0,157,send,,,,,,,20,0
782021.9267749381,8,157.0,157,send,,,,,,,20,0
782134.3168240486,19,157.0,157,send,,,,,,,20,0
782238.1766520119,42,157.0,157,send,,,,,,,20,0
782351.8457892161,31,156.0,157,send,,,,,,,20,0
782448.3677540155,27,157.0,157,send,,,,,,,20,0
782553.8972298225,7,157.0,157,send,,,,,,,20,0
782659.9336221401,17,157.0,157,send,,,,,,,20,0
782769.0441147729,14,157.0,157,send,,,,,,,20,0
782869.932270378,38,157.0,157,send,,,,,,,20,0
782979.3401286984,23,104.0,157,send,,,,,,,20,0
783097.0483814902,10,157.0,157,send,,,,,,,20,0
783216.0962149737,48,157.0,157,send,,,,,,,20,0
783324.9858544895,34,157.0,157,send,,,,,,,20,0
783443.0444161854,1,157.0,157,send,,,,,,,20,0
783562.8280405229,40,157.0,157,send,,,,,,,20,0
783681.7626611207,15,157.0,157,send,,,,,,,20,0
783793.9172750852,36,149.0,157,send,,,,,,,20,0
783916.0801925603,43,122.0,157,send,,,,,,,20,0
784032.885682403,45,157.0,157,send,,,,,,,20,0
784154.5491050484,18,157.0,157,send,,,,,,,20,0
784259.0388114429,47,157.0,157,send,,,,,,,20,0
784383.2905652508,32,157.0,157,send,,,,,,,20,0
784488.3623918399,5,157.0,157,send,,,,,,,20,0
784603.3234562302,44,157.0,157,send,,,,,,,20,0
784710.8754031031,9,148.0,157,send,,,,,,,20,0
784818.7454138693,11,157.0,157,send,,,,,,,20,0
784925.8780213401,30,157.0,157,send,,,,,,,20,0
785025.7849818559,13,157.0,157,send,,,,,,,20,0
785125.8332654693,4,157.0,157,send,,,,,,,20,0
785218.0154159403,25,157.0,157,send,,,,,,,20,0
785317.8892619098,35,151.0,157,send,,,,,,,20,0
785401.9729481828,28,145.0,157,send,,,,,,,20,0
785494.0126004255,21,130.0,157,send,,,,,,,20,0
785586.4082042511,22,157.0,157,send,,,,,,,20,0
785670.551384806,16,106.0,158,send,,,,,,,20,0
785748.2056065764,2,86.0,158,send,,,,,,,20,0
785839.7777464263,6,158.0,158,send,,,,,,,20,0
785916.7910710406,39,158.0,158,send,,,,,,,20,0
786001.3898707624,41,158.0,158,send,,,,,,,20,0
786083.833425563,24,118.0,158,send,,,,,,,20,0
786162.5430007245,29,57.0,158,send,,,,,,,20,0
786239.4873241752,12,158.0,158,send,,,,,,,20,0
786325.8438222484,49,151.0,158,send,,,,,,,20,0
786420.3539945016,37,134.0,158,send,,,,,,,20,0
786514.9017948211,46,127.0,158,send,,,,,,,20,0
786615.7107958462,26,158.0,158,send,,,,,,,20,0
786717.0976246047,33,158.0,158,send,,,,,,,20,0
786819.9761368822,0,158.0,158,send,,,,,,,20,0
786914.3693481111,3,156.0,158,send,,,,,,,20,0
787026.4459800913,8,158.0,158,send,,,,,,,20,0
787129.7617876757,19,158.0,158,send,,,,,,,20,0
787242.7316883849,42,158.0,158,send,,,,,,,20,0
787347.610933204,31,157.0,158,send,,,,,,,20,0
787452.6026100277,27,158.0,158,send,,,,,,,20,0
787558.5250665079,7,158.0,158,send,,,,,,,20,0
787664.5835574816,17,158.0,158,send,,,,,,,20,0
787764.618699239,14,158.0,158,send,,,,,,,20,0
787874.3576859119,38,158.0,158,send,,,,,,,20,0
787984.1369922085,23,105.0,158,send,,,,,,,20,0
788102.2066029988,10,158.0,158,send,,,,,,,20,0
788211.3219298557,48,158.0,158,send,,,,,,,20,0
788329.7601396075,34,158.0,158,send,,,,,,,20,0
788448.2178763396,1,158.0,158,send,,,,,,,20,0
788557.6164756806,40,158.0,158,send,,,,,,,20,0
788676.8461577889,15,158.0,158,send,,,,,,,20,0
788798.8337784171,36,150.0,158,send,,,,,,,20,0
788910.9612463769,43,123.0,158,send,,,,,,,20,0
789038.0046285865,45,158.0,158,send,,,,,,,20,0
789149.9666022199,18,158.0,158,send,,,,,,,20,0
789263.6213142715,47,158.0,158,send,,,,,,,20,0
789378.682681063,32,158.0,158,send,,,,,,,20,0
789492.9702760277,5,158.0,158,send,,,,,,,20,0
789598.6074626804,44,158.0,158,send,,,,,,,20,0
789715.5913966529,9,149.0,158,send,,,,,,,20,0
789814.0476962903,11,158.0,158,send,,,,,,,20,0
789921.4954180182,30,158.0,158,send,,,,,,,20,0
790030.1675851778,13,158.0,158,send,,,,,,,20,0
790121.7879441394,4,158.0,158,send,,,,,,,20,0
790222.0607372702,25,158.0,158,send,,,,,,,20,0
790314.1979458705,35,152.0,158,send,,,,,,,20,0
790405.6642642221,28,146.0,158,send,,,,,,,20,0
790498.0516962946,21,131.0,158,send,,,,,,,20,0
790582.7142861205,22,158.0,158,send,,,,,,,20,0
790667.141391697,16,107.0,159,send,,,,,,,20,0
790751.6155996855,2,87.0,159,send,,,,,,,20,0
790836.3958084454,6,159.0,159,send,,,,,,,20,0
790920.1730090214,39,159.0,159,send,,,,,,,20,0
790997.7702969478,41,159.0,159,send,,,,,,,20,0
791080.3772394261,24,119.0,159,send,,,,,,,20,0
791159.164083385,29,58.0,159,send,,,,,,,20,0
791242.8662415147,12,159.0,159,send,,,,,,,20,0
791329.6345290737,49,152.0,159,send,,,,,,,20,0
791424.5010039025,37,135.0,159,send,,,,,,,20,0
791519.0504475281,46,128.0,159,send,,,,,,,20,0
791620.132757899,26,159.0,159,send,,,,,,,20,0
791721.544796031,33,159.0,159,send,,,,,,,20,0
791815.8342355033,0,159.0,159,send,,,,,,,20,0
791918.51124949,3,157.0,159,send,,,,,,,20,0
792021.9146685483,8,159.0,159,send,,,,,,,20,0
792134.2930992187,19,159.0,159,send,,,,,,,20,0
792238.132200794,42,159.0,159,send,,,,,,,20,0
792352.2104207949,31,158.0,159,send,,,,,,,20,0
792457.2069997053,27,159.0,159,send,,,,,,,20,0
792563.1700350636,7,159.0,159,send,,,,,,,20,0
792660.1953608836,17,159.0,159,send,,,,,,,20,0
792769.006895837,14,159.0,159,send,,,,,,,20,0
792879.1689753635,38,159.0,159,send,,,,,,,20,0
792985.7698677673,20,54.0,159,send,,,,,,,20,0
793097.4224846086,10,159.0,159,send,,,,,,,20,0
793216.1060482459,48,159.0,159,send,,,,,,,20,0
793334.9501135458,34,159.0,159,send,,,,,,,20,0
793443.4214162182,1,159.0,159,send,,,,,,,20,0
793562.412935802,40,159.0,159,send,,,,,,,20,0
793682.0705550824,15,159.0,159,send,,,,,,,20,0
793793.9184571934,36,151.0,159,send,,,,,,,20,0
793915.8765676005,43,124.0,159,send,,,,,,,20,0
794033.0965141531,45,159.0,159,send,,,,,,,20,0
794154.8747166533,18,159.0,159,send,,,,,,,20,0
794268.603132401,47,159.0,159,send,,,,,,,20,0
794373.6733122856,32,159.0,159,send,,,,,,,20,0
794488.337743609,5,159.0,159,send,,,,,,,20,0
794603.2399950991,44,159.0,159,send,,,,,,,20,0
794711.2721018015,9,150.0,159,send,,,,,,,20,0
794818.3669911417,11,159.0,159,send,,,,,,,20,0
794926.2068692701,30,159.0,159,send,,,,,,,20,0
795026.1468081388,13,159.0,159,send,,,,,,,20,0
795125.8087211784,4,159.0,159,send,,,,,,,20,0
795218.0173793463,25,159.0,159,send,,,,,,,20,0
795310.183899112,35,153.0,159,send,,,,,,,20,0
795409.6783109806,28,147.0,159,send,,,,,,,20,0
795494.3350617278,21,132.0,159,send,,,,,,,20,0
795579.0079502942,22,159.0,159,send,,,,,,,20,0
795670.8477275233,16,108.0,160,send,,,,,,,20,0
795755.3239955291,2,88.0,160,send,,,,,,,20,0
795832.7178974454,6,160.0,160,send,,,,,,,20,0
795916.7655080893,39,160.0,160,send,,,,,,,20,0
796001.1777978799,41,160.0,160,send,,,,,,,20,0
796076.9176714566,24,120.0,160,send,,,,,,,20,0
796162.6236513546,29,59.0,160,send,,,,,,,20,0
796246.5408702329,12,160.0,160,send,,,,,,,20,0
796333.4432402997,49,153.0,160,send,,,,,,,20,0
796420.3522794287,37,136.0,160,send,,,,,,,20,0
796523.1991720019,46,129.0,160,send,,,,,,,20,0
796624.5666441384,26,160.0,160,send,,,,,,,20,0
796717.4074267361,33,160.0,160,send,,,,,,,20,0
796819.9716047982,0,160.0,160,send,,,,,,,20,0
796923.014700423,3,158.0,160,send,,,,,,,20,0
797026.4498009874,8,160.0,160,send,,,,,,,20,0
797129.7389666884,19,160.0,160,send,,,,,,,20,0
797242.6863333243,42,160.0,160,send,,,,,,,20,0
797347.6058173862,31,159.0,160,send,,,,,,,20,0
797461.811603114,27,160.0,160,send,,,,,,,20,0
797558.913203581,7,160.0,160,send,,,,,,,20,0
797664.4521923662,17,160.0,160,send,,,,,,,20,0
797773.7777778239,14,160.0,160,send,,,,,,,20,0
797874.4944332726,38,160.0,160,send,,,,,,,20,0
797989.0899089957,23,106.0,160,send,,,,,,,20,0
798102.3171268963,10,160.0,160,send,,,,,,,20,0
798221.3066938643,48,160.0,160,send,,,,,,,20,0
798330.1940565176,34,160.0,160,send,,,,,,,20,0
798448.1774732464,1,160.0,160,send,,,,,,,20,0
798567.6269752806,40,160.0,160,send,,,,,,,20,0
798677.1674082512,15,160.0,160,send,,,,,,,20,0
798798.8216040246,36,152.0,160,send,,,,,,,20,0
798910.7395893709,43,125.0,160,send,,,,,,,20,0
799038.2334923827,45,160.0,160,send,,,,,,,20,0
799149.8896898932,18,160.0,160,send,,,,,,,20,0
799263.9953200086,47,160.0,160,send,,,,,,,20,0
799378.281124678,32,160.0,160,send,,,,,,,20,0
799493.3635153163,5,160.0,160,send,,,,,,,20,0
799598.5030764646,44,160.0,160,send,,,,,,,20,0
799706.5760281469,9,151.0,160,send,,,,,,,20,0
799823.0630647963,11,160.0,160,send,,,,,,,20,0
799921.8228269044,30,160.0,160,send,,,,,,,20,0
800021.7748979476,13,160.0,160,send,,,,,,,20,0
800121.7622417951,4,160.0,160,send,,,,,,,20,0
800213.9727408843,25,160.0,160,send,,,,,,,20,0
800314.2285375741,35,154.0,160,send,,,,,,,20,0
800405.9619317779,28,148.0,160,send,,,,,,,20,0
800498.0514409305,21,133.0,160,send,,,,,,,20,0
800582.7250352618,22,160.0,160,send,,,,,,,20,0
800667.1392415854,16,109.0,161,send,,,,,,,20,0
800751.9253975971,2,89.0,161,send,,,,,,,20,0
800836.1164953774,6,161.0,161,send,,,,,,,20,0
800920.455246285,39,161.0,161,send,,,,,,,20,0
800997.8516114221,41,161.0,161,send,,,,,,,20,0
801080.2438579143,24,121.0,161,send,,,,,,,20,0
801158.939616181,29,60.0,161,send,,,,,,,20,0
801250.2249054065,12,161.0,161,send,,,,,,,20,0
801337.2578137071,49,154.0,161,send,,,,,,,20,0
801424.1671444094,37,137.0,161,send,,,,,,,20,0
801518.7528450254,46,130.0,161,send,,,,,,,20,0
801620.4925501852,26,161.0,161,send,,,,,,,20,0
801721.4815206893,33,161.0,161,send,,,,,,,20,0
801824.4701341562,0,161.0,161,send,,,,,,,20,0
801927.5341181492,3,159.0,161,send,,,,,,,20,0
802021.9196513563,8,161.0,161,send,,,,,,,20,0
802134.2691163195,19,161.0,161,send,,,,,,,20,0
802238.0850912734,42,161.0,161,send,,,,,,,20,0
802352.2070594371,31,160.0,161,send,,,,,,,20,0
802457.5514418214,27,161.0,161,send,,,,,,,20,0
802563.1733648736,7,161.0,161,send,,,,,,,20,0
802669.0804437804,17,161.0,161,send,,,,,,,20,0
802769.3598448251,14,161.0,161,send,,,,,,,20,0
802878.9123662714,38,161.0,161,send,,,,,,,20,0
802984.1267023181,23,107.0,161,send,,,,,,,20,0
803107.2803335739,10,161.0,161,send,,,,,,,20,0
803216.532507952,48,161.0,161,send,,,,,,,20,0
803334.9682424299,34,161.0,161,send,,,,,,,20,0
803453.3476646341,1,161.0,161,send,,,,,,,20,0
803562.8243359219,40,161.0,161,send,,,,,,,20,0
803681.9700476099,15,161.0,161,send,,,,,,,20,0
803793.9154051872,36,153.0,161,send,,,,,,,20,0
803915.6457882083,43,126.0,161,send,,,,,,,20,0
804033.3386941565,45,161.0,161,send,,,,,,,20,0
