condition,function,label,cycle_index,device_id,phase_diff_rad,phase_diff_mod_rad
four_clusters,KURAMOTO,Kuramoto based,3,36,-3.129992344957398,3.1531929622221884
four_clusters,KURAMOTO,Kuramoto based,3,37,-3.1288323273445884,3.154352979834998
four_clusters,KURAMOTO,Kuramoto based,3,38,-1.5707963267948966,4.71238898038469
four_clusters,KURAMOTO,Kuramoto based,3,39,-1.5696362902528578,4.713549016926729
four_clusters,KURAMOTO,Kuramoto based,3,40,-1.568476254054991,4.714709053124595
four_clusters,KURAMOTO,Kuramoto based,3,41,-1.567316218545466,4.71586908863412
four_clusters,KURAMOTO,Kuramoto based,3,42,-1.5661561840684572,4.7170291231111285
four_clusters,KURAMOTO,Kuramoto based,3,43,-1.5649961509681274,4.718189156211459
four_clusters,KURAMOTO,Kuramoto based,3,44,-1.5638361195886534,4.719349187590932
four_clusters,KURAMOTO,Kuramoto based,3,45,-1.5626760902741887,4.7205092169053975
four_clusters,KURAMOTO,Kuramoto based,3,46,-1.5615160633689034,4.721669243810683
four_clusters,KURAMOTO,Kuramoto based,3,47,-1.5603560392169555,4.722829267962631
four_clusters,KURAMOTO,Kuramoto based,3,48,-1.559196018162501,4.723989289017085
four_clusters,KURAMOTO,Kuramoto based,3,49,-1.5580360005496896,4.725149306629897
four_clusters,KURAMOTO,Kuramoto based,4,0,0.0,0.0
four_clusters,KURAMOTO,Kuramoto based,4,1,0.0015762226208858,0.0015762226208858
four_clusters,KURAMOTO,Kuramoto based,4,2,0.0031524442140648,0.0031524442140648
four_clusters,KURAMOTO,Kuramoto based,4,3,0.0047286637518393,0.0047286637518393
four_clusters,KURAMOTO,Kuramoto based,4,4,0.0063048802065072,0.0063048802065072
four_clusters,KURAMOTO,Kuramoto based,4,5,0.0078810925503866,0.0078810925503866
four_clusters,KURAMOTO,Kuramoto based,4,6,0.0094572997558052,0.0094572997558052
four_clusters,KURAMOTO,Kuramoto based,4,7,0.0110335007950926,0.0110335007950926
four_clusters,KURAMOTO,Kuramoto based,4,8,0.0126096946406153,0.0126096946406153
four_clusters,KURAMOTO,Kuramoto based,4,9,0.0141858802647463,0.0141858802647463
four_clusters,KURAMOTO,Kuramoto based,4,10,0.0157620566399001,0.0157620566399001
four_clusters,KURAMOTO,Kuramoto based,4,11,0.0173382227384956,0.0173382227384956
four_clusters,KURAMOTO,Kuramoto based,4,12,0.0189143775330042,0.0189143775330042
four_clusters,KURAMOTO,Kuramoto based,4,13,1.5707963267948966,1.5707963267948966
four_clusters,KURAMOTO,Kuramoto based,4,14,1.5723725494157823,1.5723725494157823
four_clusters,KURAMOTO,Kuramoto based,4,15,1.573948771008959,1.573948771008959
four_clusters,KURAMOTO,Kuramoto based,4,16,1.575524990546736,1.575524990546736
four_clusters,KURAMOTO,Kuramoto based,4,17,1.5771012070014037,1.5771012070014037
four_clusters,KURAMOTO,Kuramoto based,4,18,1.5786774193452855,1.5786774193452855
four_clusters,KURAMOTO,Kuramoto based,4,19,1.580253626550704,1.580253626550704
four_clusters,KURAMOTO,Kuramoto based,4,20,1.581829827589987,1.581829827589987
four_clusters,KURAMOTO,Kuramoto based,4,21,1.583406021435512,1.583406021435512
four_clusters,KURAMOTO,Kuramoto based,4,22,1.5849822070596429,1.5849822070596429
four_clusters,KURAMOTO,Kuramoto based,4,23,1.586558383434799,1.586558383434799
four_clusters,KURAMOTO,Kuramoto based,4,24,1.5881345495333898,1.5881345495333898
four_clusters,KURAMOTO,Kuramoto based,4,25,1.589710704327903,1.589710704327903
four_clusters,KURAMOTO,Kuramoto based,4,26,-3.141592653589793,3.141592653589793
four_clusters,KURAMOTO,Kuramoto based,4,27,-3.140016430968908,3.1431688762106784
four_clusters,KURAMOTO,Kuramoto based,4,28,-3.1384402093757258,3.1447450978038605
four_clusters,KURAMOTO,Kuramoto based,4,29,-3.136863989837954,3.1463213173416325
four_clusters,KURAMOTO,Kuramoto based,4,30,-3.135287773383286,3.1478975337963004
four_clusters,KURAMOTO,Kuramoto based,4,31,-3.133711561039404,3.149473746140182
four_clusters,KURAMOTO,Kuramoto based,4,32,-3.13213535383399,3.1510499533455962
four_clusters,KURAMOTO,Kuramoto based,4,33,-3.130559152794698,3.152626154384888
four_clusters,KURAMOTO,Kuramoto based,4,34,-3.1289829589491776,3.1542023482304087
four_clusters,KURAMOTO,Kuramoto based,4,35,-3.1274067733250424,3.155778533854544
four_clusters,KURAMOTO,Kuramoto based,4,36,-3.1258305969498954,3.157354710229691
four_clusters,KURAMOTO,Kuramoto based,4,37,-3.124254430851295,3.158930876328291
four_clusters,KURAMOTO,Kuramoto based,4,38,-1.5707963267948966,4.71238898038469
four_clusters,KURAMOTO,Kuramoto based,4,39,-1.5692201041740108,4.713965203005575
four_clusters,KURAMOTO,Kuramoto based,4,40,-1.5676438825808294,4.715541424598757
four_clusters,KURAMOTO,Kuramoto based,4,41,-1.5660676630430572,4.717117644136529
four_clusters,KURAMOTO,Kuramoto based,4,42,-1.5644914465883892,4.7186938605911966
four_clusters,KURAMOTO,Kuramoto based,4,43,-1.562915234244503,4.720270072935083
four_clusters,KURAMOTO,Kuramoto based,4,44,-1.5613390270390937,4.721846280140492
four_clusters,KURAMOTO,Kuramoto based,4,45,-1.5597628259998015,4.723422481179785
four_clusters,KURAMOTO,Kuramoto based,4,46,-1.5581866321542812,4.724998675025305
four_clusters,KURAMOTO,Kuramoto based,4,47,-1.5566104465301456,4.726574860649441
four_clusters,KURAMOTO,Kuramoto based,4,48,-1.5550342701549986,4.728151037024587
four_clusters,KURAMOTO,Kuramoto based,4,49,-1.5534581040563986,4.729727203123188
four_clusters,KURAMOTO,Kuramoto based,5,0,0.0,0.0
four_clusters,KURAMOTO,Kuramoto based,5,1,0.0089272279596272,0.0089272279596272
four_clusters,KURAMOTO,Kuramoto based,5,2,0.0110689487471461,0.0110689487471461
four_clusters,KURAMOTO,Kuramoto based,5,3,0.0132106639319174,0.0132106639319174
four_clusters,KURAMOTO,Kuramoto based,5,4,0.0153523707125854,0.0153523707125854
four_clusters,KURAMOTO,Kuramoto based,5,5,0.0174940662878769,0.0174940662878769
four_clusters,KURAMOTO,Kuramoto based,5,6,0.0128499400321522,0.0128499400321522
four_clusters,KURAMOTO,Kuramoto based,5,7,0.0149916132236451,0.0149916132236451
four_clusters,KURAMOTO,Kuramoto based,5,8,0.0171332836649251,0.0171332836649251
four_clusters,KURAMOTO,Kuramoto based,5,9,0.0192749485547282,0.0192749485547282
four_clusters,KURAMOTO,Kuramoto based,5,10,0.0214166050918771,0.0214166050918771
four_clusters,KURAMOTO,Kuramoto based,5,11,0.0235582504752174,0.0235582504752174
four_clusters,KURAMOTO,Kuramoto based,5,12,0.032485386274439,0.032485386274439
