function,label,k,residual_median,residual_q1,residual_q3,n_runs
NewSIN,1-sin based,137.0,0.0775704031177526,0.075897963354517,0.0790446397913087,500
NewSIN,1-sin based,138.0,0.0777858430403704,0.0761058414887749,0.0794056281315559,500
NewSIN,1-sin based,139.0,0.0783116641201898,0.0767209838823906,0.0800269749415262,499
NewSIN,1-sin based,140.0,0.0789364209674511,0.0770910420971277,0.0805468698643176,499
NewSIN,1-sin based,141.0,0.0791368141752308,0.0773791384179069,0.0807521869308402,499
NewSIN,1-sin based,142.0,0.0793623416801959,0.0778609186605027,0.0811597220764018,500
NewSIN,1-sin based,143.0,0.0799272428282794,0.0782719056778166,0.0817227616360534,500
NewSIN,1-sin based,144.0,0.0801092894998015,0.0785276006467759,0.0818546634277759,500
NewSIN,1-sin based,145.0,0.0806941127269216,0.0787744493088515,0.0824637937621141,500
NewSIN,1-sin based,146.0,0.0809564592441827,0.0794332553767145,0.0828194345353333,500
NewSIN,1-sin based,147.0,0.0814388236638466,0.0798470413816707,0.0831849432701168,499
NewSIN,1-sin based,148.0,0.0821062721338496,0.0804257509070417,0.0837970904012042,500
NewSIN,1-sin based,149.0,0.0821346004241642,0.0804277312179747,0.0839409317767164,500
NewSIN,1-sin based,150.0,0.0827296407184656,0.0808687425906385,0.0845528471794978,500
