function_slug,coupling_function,coupling_strength,initial_condition,run_number,run_id,cycle_index,cycle_start_ms,device_id,reference_device_id,reference_event_time_ms,reference_event_type,device_event_time_ms,device_event_type,time_diff_ms,phase_diff_rad,has_reference_event,has_device_event
linear,LINEAR,10,four_clusters,3,019f4d2c-e228-7cf8-80e1-d743853a5002_0002,1,0,45,0,1250.0,sent,8750.0,sent,-2500.0,-1.5707963267948966,True,True
linear,LINEAR,10,four_clusters,3,019f4d2c-e228-7cf8-80e1-d743853a5002_0002,1,0,46,0,1250.0,sent,8750.0,sent,-2500.0,-1.5707963267948966,True,True
linear,LINEAR,10,four_clusters,3,019f4d2c-e228-7cf8-80e1-d743853a5002_0002,1,0,47,0,1250.0,sent,8750.0,sent,-2500.0,-1.5707963267948966,True,True
linear,LINEAR,10,four_clusters,3,019f4d2c-e228-7cf8-80e1-d743853a5002_0002,1,0,48,0,1250.0,sent,8750.0,sent,-2500.0,-1.5707963267948966,True,True
linear,LINEAR,10,four_clusters,3,019f4d2c-e228-7cf8-80e1-d743853a5002_0002,1,0,49,0,1250.0,sent,8750.0,sent,-2500.0,-1.5707963267948966,True,True
linear,LINEAR,10,four_clusters,3,019f4d2c-e228-7cf8-80e1-d743853a5002_0002,2,10000,0,0,11260.0,sent,11260.0,sent,0.0,0.0,True,True
linear,LINEAR,10,four_clusters,3,019f4d2c-e228-7cf8-80e1-d743853a5002_0002,2,10000,1,0,11260.0,sent,11260.0,sent,0.0,0.0,True,True
linear,LINEAR,10,four_clusters,3,019f4d2c-e228-7cf8-80e1-d743853a5002_0002,2,10000,2,0,11260.0,sent,11260.0,sent,0.0,0.0,True,True
linear,LINEAR,10,four_clusters,3,019f4d2c-e228-7cf8-80e1-d743853a5002_0002,2,10000,3,0,11260.0,sent,11260.0,sent,0.0,0.0,True,True
linear,LINEAR,10,four_clusters,3,019f4d2c-e228-7cf8-80e1-d743853a5002_0002,2,10000,4,0,11260.0,sent,11260.0,sent,0.0,0.0,True,True
linear,LINEAR,10,four_clusters,3,019f4d2c-e228-7cf8-80e1-d743853a5002_0002,2,10000,5,0,11260.0,sent,11260.0,sent,0.0,0.0,True,True
linear,LINEAR,10,four_clusters,3,019f4d2c-e228-7cf8-80e1-d743853a5002_0002,2,10000,6,0,11260.0,sent,11260.0,sent,0.0,0.0,True,True
linear,LINEAR,10,four_clusters,3,019f4d2c-e228-7cf8-80e1-d743853a5002_0002,2,10000,7,0,11260.0,sent,11260.0,sent,0.0,0.0,True,True
linear,LINEAR,10,four_clusters,3,019f4d2c-e228-7cf8-80e1-d743853a5002_0002,2,10000,8,0,11260.0,sent,11260.0,sent,0.0,0.0,True,True
linear,LINEAR,10,four_clusters,3,019f4d2c-e228-7cf8-80e1-d743853a5002_0002,2,10000,9,0,11260.0,sent,11260.0,sent,0.0,0.0,True,True
linear,LINEAR,10,four_clusters,3,019f4d2c-e228-7cf8-80e1-d743853a5002_0002,2,10000,10,0,11260.0,sent,11260.0,sent,0.0,0.0,True,True
linear,LINEAR,10,four_clusters,3,019f4d2c-e228-7cf8-80e1-d743853a5002_0002,2,10000,11,0,11260.0,sent,11260.0,sent,0.0,0.0,True,True
linear,LINEAR,10,four_clusters,3,019f4d2c-e228-7cf8-80e1-d743853a5002_0002,2,10000,12,0,11260.0,sent,11260.0,sent,0.0,0.0,True,True
linear,LINEAR,10,four_clusters,3,019f4d2c-e228-7cf8-80e1-d743853a5002_0002,2,10000,13,0,11260.0,sent,13760.0,sent,2500.0,1.5707963267948966,True,True
linear,LINEAR,10,four_clusters,3,019f4d2c-e228-7cf8-80e1-d743853a5002_0002,2,10000,14,0,11260.0,sent,13760.0,sent,2500.0,1.5707963267948966,True,True
linear,LINEAR,10,four_clusters,3,019f4d2c-e228-7cf8-80e1-d743853a5002_0002,2,10000,15,0,11260.0,sent,13760.0,sent,2500.0,1.5707963267948966,True,True
linear,LINEAR,10,four_clusters,3,019f4d2c-e228-7cf8-80e1-d743853a5002_0002,2,10000,16,0,11260.0,sent,13760.0,sent,2500.0,1.5707963267948966,True,True
linear,LINEAR,10,four_clusters,3,019f4d2c-e228-7cf8-80e1-d743853a5002_0002,2,10000,17,0,11260.0,sent,13760.0,sent,2500.0,1.5707963267948966,True,True
linear,LINEAR,10,four_clusters,3,019f4d2c-e228-7cf8-80e1-d743853a5002_0002,2,10000,18,0,11260.0,sent,13760.0,sent,2500.0,1.5707963267948966,True,True
linear,LINEAR,10,four_clusters,3,019f4d2c-e228-7cf8-80e1-d743853a5002_0002,2,10000,19,0,11260.0,sent,13760.0,sent,2500.0,1.5707963267948966,True,True
linear,LINEAR,10,four_clusters,3,019f4d2c-e228-7cf8-80e1-d743853a5002_0002,2,10000,20,0,11260.0,sent,13760.0,sent,2500.0,1.5707963267948966,True,True
