coupling_function,phase_difference_rad,coupling_function_value
LINEAR,-0.1919862177193763,-0.9388888888888889
LINEAR,-0.18325957145940475,-0.9416666666666667
LINEAR,-0.17453292519943275,-0.9444444444444445
LINEAR,-0.1658062789394612,-0.9472222222222223
LINEAR,-0.15707963267948966,-0.95
LINEAR,-0.1483529864195181,-0.9527777777777777
LINEAR,-0.13962634015954611,-0.9555555555555556
LINEAR,-0.13089969389957457,-0.9583333333333334
LINEAR,-0.12217304763960302,-0.9611111111111111
LINEAR,-0.11344640137963147,-0.9638888888888889
LINEAR,-0.10471975511965992,-0.9666666666666666
LINEAR,-0.09599310885968793,-0.9694444444444446
LINEAR,-0.08726646259971638,-0.9722222222222222
LINEAR,-0.07853981633974483,-0.975
LINEAR,-0.06981317007977328,-0.9777777777777777
LINEAR,-0.061086523819801286,-0.9805555555555556
LINEAR,-0.05235987755982974,-0.9833333333333334
LINEAR,-0.04363323129985819,-0.9861111111111112
LINEAR,-0.03490658503988664,-0.9888888888888889
LINEAR,-0.02617993877991509,-0.9916666666666666
LINEAR,-0.017453292519943098,-0.9944444444444445
LINEAR,-0.008726646259971549,-0.9972222222222222
LINEAR,0.0,
LINEAR,,
LINEAR,0.0,
LINEAR,0.008726646259971648,0.9972222222222222
LINEAR,0.017453292519943295,0.9944444444444445
LINEAR,0.026179938779914945,0.9916666666666667
LINEAR,0.03490658503988659,0.9888888888888889
LINEAR,0.04363323129985824,0.9861111111111112
LINEAR,0.05235987755982989,0.9833333333333334
LINEAR,0.061086523819801536,0.9805555555555556
LINEAR,0.06981317007977318,0.9777777777777779
LINEAR,0.07853981633974483,0.9750000000000001
LINEAR,0.08726646259971647,0.9722222222222223
LINEAR,0.09599310885968812,0.9694444444444446
LINEAR,0.10471975511965978,0.9666666666666666
LINEAR,0.11344640137963143,0.9638888888888888
LINEAR,0.12217304763960307,0.961111111111111
LINEAR,0.1308996938995747,0.9583333333333333
LINEAR,0.13962634015954636,0.9555555555555555
LINEAR,0.14835298641951802,0.9527777777777777
LINEAR,0.15707963267948966,0.95
LINEAR,0.16580627893946132,0.9472222222222222
LINEAR,0.17453292519943295,0.9444444444444444
LINEAR,0.1832595714594046,0.9416666666666667
LINEAR,0.19198621771937624,0.9388888888888889
LINEAR,0.2007128639793479,0.9361111111111111
LINEAR,0.20943951023931956,0.9333333333333333
LINEAR,0.2181661564992912,0.9305555555555556
LINEAR,0.22689280275926285,0.9277777777777778
LINEAR,0.23561944901923448,0.925
LINEAR,0.24434609527920614,0.9222222222222223
LINEAR,0.2530727415391778,0.9194444444444445
LINEAR,0.2617993877991494,0.9166666666666667
LINEAR,0.27052603405912107,0.913888888888889
LINEAR,0.2792526803190927,0.9111111111111112
LINEAR,0.2879793265790644,0.9083333333333332
LINEAR,0.29670597283903605,0.9055555555555554
LINEAR,0.30543261909900765,0.9027777777777777
LINEAR,0.3141592653589793,0.8999999999999999
LINEAR,0.32288591161895097,0.8972222222222221
LINEAR,0.33161255787892263,0.8944444444444444
LINEAR,0.34033920413889424,0.8916666666666666
LINEAR,0.3490658503988659,0.8888888888888888
LINEAR,0.35779249665883756,0.8861111111111111
LINEAR,0.3665191429188092,0.8833333333333333
LINEAR,0.3752457891787809,0.8805555555555555
LINEAR,0.3839724354387525,0.8777777777777778
LINEAR,0.39269908169872414,0.875
LINEAR,0.4014257279586958,0.8722222222222222
LINEAR,0.41015237421866746,0.8694444444444445
LINEAR,0.4188790204786391,0.8666666666666667
LINEAR,0.4276056667386107,0.8638888888888889
LINEAR,0.4363323129985824,0.8611111111111112
LINEAR,0.44505895925855404,0.8583333333333334
LINEAR,0.4537856055185257,0.8555555555555556
LINEAR,0.4625122517784973,0.8527777777777779
LINEAR,0.47123889803846897,0.8500000000000001
LINEAR,0.4799655442984406,0.8472222222222223
LINEAR,0.4886921905584123,0.8444444444444446
LINEAR,0.49741883681838395,0.8416666666666666
LINEAR,0.5061454830783556,0.8388888888888888
LINEAR,0.5148721293383273,0.836111111111111
LINEAR,0.5235987755982988,0.8333333333333333
LINEAR,0.5323254218582705,0.8305555555555555
LINEAR,0.5410520681182421,0.8277777777777777
LINEAR,0.5497787143782138,0.825
LINEAR,0.5585053606381855,0.8222222222222222
LINEAR,0.5672320068981571,0.8194444444444444
LINEAR,0.5759586531581288,0.8166666666666667
LINEAR,0.5846852994181004,0.8138888888888889
LINEAR,0.5934119456780721,0.8111111111111111
LINEAR,0.6021385919380436,0.8083333333333333
LINEAR,0.6108652381980153,0.8055555555555556
LINEAR,0.619591884457987,0.8027777777777778
LINEAR,0.6283185307179586,0.8
LINEAR,0.6370451769779303,0.7972222222222223
LINEAR,0.6457718232379019,0.7944444444444445
LINEAR,0.6544984694978736,0.7916666666666667
LINEAR,0.6632251157578453,0.7888888888888888
LINEAR,0.6719517620178169,0.786111111111111
LINEAR,0.6806784082777885,0.7833333333333334
LINEAR,0.6894050545377601,0.7805555555555554
LINEAR,0.6981317007977318,0.7777777777777777
LINEAR,0.7068583470577035,0.7749999999999999
LINEAR,0.7155849933176751,0.7722222222222221
LINEAR,0.7243116395776468,0.7694444444444444
LINEAR,0.7330382858376184,0.7666666666666666
LINEAR,0.7417649320975901,0.7638888888888888
LINEAR,0.7504915783575618,0.7611111111111111
LINEAR,0.7592182246175333,0.7583333333333333
LINEAR,0.767944870877505,0.7555555555555555
LINEAR,0.7766715171374766,0.7527777777777778
LINEAR,0.7853981633974483,0.75
LINEAR,0.7941248096574199,0.7472222222222222
LINEAR,0.8028514559173916,0.7444444444444445
LINEAR,0.8115781021773633,0.7416666666666667
LINEAR,0.8203047484373349,0.7388888888888889
LINEAR,0.8290313946973066,0.7361111111111112
LINEAR,0.8377580409572782,0.7333333333333334
LINEAR,0.8464846872172498,0.7305555555555556
LINEAR,0.8552113334772214,0.7277777777777779
LINEAR,0.8639379797371931,0.7250000000000001
LINEAR,0.8726646259971648,0.7222222222222223
LINEAR,0.8813912722571364,0.7194444444444446
LINEAR,0.8901179185171081,0.7166666666666668
LINEAR,0.8988445647770797,0.7138888888888888
LINEAR,0.9075712110370514,0.711111111111111
LINEAR,0.9162978572970231,0.7083333333333333
LINEAR,0.9250245035569946,0.7055555555555555
LINEAR,0.9337511498169663,0.7027777777777777
LINEAR,0.9424777960769379,0.7
LINEAR,0.9512044423369096,0.6972222222222222
LINEAR,0.9599310885968813,0.6944444444444444
LINEAR,0.9686577348568529,0.6916666666666667
LINEAR,0.9773843811168246,0.6888888888888889
LINEAR,0.9861110273767962,0.6861111111111111
LINEAR,0.9948376736367679,0.6833333333333333
LINEAR,1.0035643198967394,0.6805555555555556
LINEAR,1.0122909661567112,0.6777777777777778
LINEAR,1.0210176124166828,0.675
LINEAR,1.0297442586766545,0.672222222222222
LINEAR,1.038470904936626,0.6694444444444445
LINEAR,1.0471975511965976,0.6666666666666667
LINEAR,1.0559241974565694,0.6638888888888888
LINEAR,1.064650843716541,0.6611111111111112
LINEAR,1.0733774899765127,0.6583333333333332
LINEAR,1.0821041362364843,0.6555555555555554
LINEAR,1.090830782496456,0.6527777777777777
LINEAR,1.0995574287564276,0.6499999999999999
LINEAR,1.1082840750163994,0.6472222222222221
LINEAR,1.117010721276371,0.6444444444444444
LINEAR,1.1257373675363425,0.6416666666666666
LINEAR,1.1344640137963142,0.6388888888888888
LINEAR,1.1431906600562858,0.6361111111111111
LINEAR,1.1519173063162575,0.6333333333333333
LINEAR,1.160643952576229,0.6305555555555555
LINEAR,1.1693705988362009,0.6277777777777778
LINEAR,1.1780972450961724,0.625
LINEAR,1.1868238913561442,0.6222222222222222
LINEAR,1.1955505376161157,0.6194444444444445
LINEAR,1.2042771838760873,0.6166666666666667
LINEAR,1.213003830136059,0.6138888888888889
LINEAR,1.2217304763960306,0.6111111111111112
LINEAR,1.2304571226560024,0.6083333333333334
LINEAR,1.239183768915974,0.6055555555555556
LINEAR,1.2479104151759457,0.6027777777777779
LINEAR,1.2566370614359172,0.6000000000000001
LINEAR,1.265363707695889,0.5972222222222223
LINEAR,1.2740903539558606,0.5944444444444446
LINEAR,1.2828170002158321,0.5916666666666668
LINEAR,1.2915436464758039,0.5888888888888888
LINEAR,1.3002702927357754,0.5861111111111112
LINEAR,1.3089969389957472,0.5833333333333333
LINEAR,1.3177235852557188,0.5805555555555555
LINEAR,1.3264502315156905,0.5777777777777777
LINEAR,1.335176877775662,0.575
LINEAR,1.3439035240356338,0.5722222222222222
LINEAR,1.3526301702956054,0.5694444444444444
LINEAR,1.361356816555577,0.5666666666666667
LINEAR,1.3700834628155487,0.5638888888888889
LINEAR,1.3788101090755203,0.5611111111111111
LINEAR,1.387536755335492,0.5583333333333333
LINEAR,1.3962634015954636,0.5555555555555556
LINEAR,1.4049900478554354,0.5527777777777778
LINEAR,1.413716694115407,0.55
LINEAR,1.4224433403753787,0.547222222222222
LINEAR,1.4311699866353502,0.5444444444444445
LINEAR,1.4398966328953218,0.5416666666666667
LINEAR,1.4486232791552935,0.5388888888888888
LINEAR,1.457349925415265,0.5361111111111112
LINEAR,1.4660765716752369,0.5333333333333332
LINEAR,1.4748032179352084,0.5305555555555554
LINEAR,1.4835298641951802,0.5277777777777777
LINEAR,1.4922565104551517,0.5249999999999999
LINEAR,1.5009831567151235,0.5222222222222221
LINEAR,1.509709802975095,0.5194444444444444
LINEAR,1.5184364492350666,0.5166666666666666
LINEAR,1.5271630954950384,0.5138888888888888
LINEAR,1.53588974175501,0.5111111111111111
LINEAR,1.5446163880149817,0.5083333333333333
LINEAR,1.5533430342749532,0.5055555555555555
LINEAR,1.562069680534925,0.5027777777777778
LINEAR,1.5707963267948966,0.5
LINEAR,1.5795229730548683,0.49722222222222223
LINEAR,1.5882496193148399,0.49444444444444446
LINEAR,1.5969762655748114,0.4916666666666667
LINEAR,1.6057029118347832,0.48888888888888893
LINEAR,1.6144295580947547,0.48611111111111116
LINEAR,1.6231562043547265,0.4833333333333334
LINEAR,1.631882850614698,0.4805555555555556
LINEAR,1.6406094968746698,0.47777777777777786
LINEAR,1.6493361431346414,0.4750000000000001
LINEAR,1.6580627893946132,0.4722222222222223
LINEAR,1.6667894356545847,0.46944444444444455
LINEAR,1.6755160819145565,0.4666666666666668
LINEAR,1.684242728174528,0.463888888888889
LINEAR,1.6929693744344996,0.46111111111111125
LINEAR,1.7016960206944713,0.45833333333333326
LINEAR,1.710422666954443,0.4555555555555557
LINEAR,1.7191493132144147,0.4527777777777777
LINEAR,1.7278759594743862,0.44999999999999996
LINEAR,1.736602605734358,0.4472222222222222
LINEAR,1.7453292519943295,0.4444444444444444
LINEAR,1.7540558982543013,0.44166666666666665
LINEAR,1.7627825445142729,0.4388888888888889
LINEAR,1.7715091907742444,0.4361111111111111
LINEAR,1.7802358370342162,0.43333333333333335
LINEAR,1.7889624832941877,0.4305555555555556
LINEAR,1.7976891295541595,0.4277777777777776
LINEAR,1.806415775814131,0.42500000000000004
LINEAR,1.8151424220741028,0.42222222222222205
LINEAR,1.8238690683340744,0.4194444444444443
LINEAR,1.8325957145940461,0.4166666666666665
LINEAR,1.8413223608540177,0.41388888888888875
LINEAR,1.8500490071139892,0.411111111111111
LINEAR,1.858775653373961,0.4083333333333332
LINEAR,1.8675022996339325,0.40555555555555545
LINEAR,1.8762289458939043,0.4027777777777777
LINEAR,1.8849555921538759,0.3999999999999999
LINEAR,1.8936822384138476,0.39722222222222214
LINEAR,1.9024088846738192,0.3944444444444444
LINEAR,1.911135530933791,0.3916666666666666
LINEAR,1.9198621771937625,0.38888888888888884
LINEAR,1.928588823453734,0.38611111111111107
LINEAR,1.9373154697137058,0.3833333333333333
LINEAR,1.9460421159736774,0.38055555555555554
LINEAR,1.9547687622336491,0.37777777777777777
LINEAR,1.9634954084936207,0.375
LINEAR,1.9722220547535925,0.37222222222222223
LINEAR,1.980948701013564,0.36944444444444446
LINEAR,1.9896753472735358,0.3666666666666667
LINEAR,1.9984019935335073,0.36388888888888893
LINEAR,2.007128639793479,0.36111111111111116
LINEAR,2.0158552860534504,0.3583333333333334
LINEAR,2.0245819323134224,0.3555555555555556
LINEAR,2.033308578573394,0.35277777777777786
LINEAR,2.0420352248333655,0.3500000000000001
LINEAR,2.050761871093337,0.3472222222222223
LINEAR,2.059488517353309,0.34444444444444433
LINEAR,2.0682151636132806,0.3416666666666668
LINEAR,2.076941809873252,0.338888888888889
LINEAR,2.0856684561332237,0.33611111111111125
LINEAR,2.0943951023931953,0.3333333333333335
LINEAR,2.1031217486531673,0.3305555555555555
LINEAR,2.111848394913139,0.3277777777777777
LINEAR,2.1205750411731104,0.32499999999999996
LINEAR,2.129301687433082,0.3222222222222224
LINEAR,2.138028333693054,0.3194444444444444
LINEAR,2.1467549799530254,0.31666666666666665
LINEAR,2.155481626212997,0.3138888888888889
LINEAR,2.1642082724729685,0.3111111111111111
LINEAR,2.17293491873294,0.30833333333333335
LINEAR,2.181661564992912,0.30555555555555536
LINEAR,2.1903882112528836,0.3027777777777776
LINEAR,2.199114857512855,0.30000000000000004
LINEAR,2.2078415037728267,0.2972222222222223
LINEAR,2.2165681500327987,0.2944444444444443
LINEAR,2.2252947962927703,0.2916666666666665
LINEAR,2.234021442552742,0.28888888888888875
LINEAR,2.2427480888127134,0.286111111111111
LINEAR,2.251474735072685,0.2833333333333332
LINEAR,2.260201381332657,0.28055555555555545
LINEAR,2.2689280275926285,0.2777777777777777
LINEAR,2.2776546738526,0.2749999999999999
LINEAR,2.2863813201125716,0.27222222222222214
LINEAR,2.2951079663725436,0.2694444444444444
LINEAR,2.303834612632515,0.2666666666666666
LINEAR,2.3125612588924866,0.26388888888888884
LINEAR,2.321287905152458,0.26111111111111107
LINEAR,2.3300145514124297,0.2583333333333333
LINEAR,2.3387411976724017,0.25555555555555554
LINEAR,2.3474678439323733,0.25277777777777777
LINEAR,2.356194490192345,0.25
LINEAR,2.3649211364523164,0.24722222222222223
LINEAR,2.3736477827122884,0.24444444444444446
LINEAR,2.38237442897226,0.2416666666666667
LINEAR,2.3911010752322315,0.23888888888888893
LINEAR,2.399827721492203,0.23611111111111116
LINEAR,2.4085543677521746,0.2333333333333334
LINEAR,2.4172810140121466,0.23055555555555562
LINEAR,2.426007660272118,0.22777777777777786
LINEAR,2.4347343065320897,0.2250000000000001
LINEAR,2.443460952792061,0.22222222222222232
LINEAR,2.452187599052033,0.21944444444444433
LINEAR,2.4609142453120048,0.21666666666666679
LINEAR,2.4696408915719763,0.21388888888888902
LINEAR,2.478367537831948,0.21111111111111125
LINEAR,2.4870941840919194,0.20833333333333348
LINEAR,2.4958208303518914,0.2055555555555555
LINEAR,2.504547476611863,0.20277777777777772
LINEAR,2.5132741228718345,0.19999999999999996
LINEAR,2.522000769131806,0.1972222222222224
LINEAR,2.530727415391778,0.19444444444444442
LINEAR,2.5394540616517496,0.19166666666666665
LINEAR,2.548180707911721,0.18888888888888888
LINEAR,2.5569073541716927,0.18611111111111112
LINEAR,2.5656340004316642,0.18333333333333335
LINEAR,2.5743606466916362,0.18055555555555536
LINEAR,2.5830872929516078,0.1777777777777776
LINEAR,2.5918139392115793,0.17500000000000004
LINEAR,2.600540585471551,0.17222222222222228
LINEAR,2.609267231731523,0.1694444444444443
LINEAR,2.6179938779914944,0.16666666666666652
LINEAR,2.626720524251466,0.16388888888888875
LINEAR,2.6354471705114375,0.16111111111111098
LINEAR,2.644173816771409,0.15833333333333321
LINEAR,2.652900463031381,0.15555555555555545
LINEAR,2.6616271092913526,0.15277777777777768
LINEAR,2.670353755551324,0.1499999999999999
LINEAR,2.6790804018112957,0.14722222222222214
LINEAR,2.6878070480712677,0.14444444444444438
LINEAR,2.6965336943312392,0.1416666666666666
LINEAR,2.705260340591211,0.13888888888888884
LINEAR,2.7139869868511823,0.13611111111111107
LINEAR,2.722713633111154,0.1333333333333333
LINEAR,2.731440279371126,0.13055555555555554
LINEAR,2.7401669256310974,0.12777777777777777
LINEAR,2.748893571891069,0.125
LINEAR,2.7576202181510405,0.12222222222222223
LINEAR,2.7663468644110125,0.11944444444444446
LINEAR,2.775073510670984,0.1166666666666667
LINEAR,2.7838001569309556,0.11388888888888893
LINEAR,2.792526803190927,0.11111111111111116
LINEAR,2.8012534494508987,0.10833333333333339
LINEAR,2.8099800957108707,0.10555555555555562
LINEAR,2.8187067419708423,0.10277777777777786
LINEAR,2.827433388230814,0.10000000000000009
LINEAR,2.8361600344907854,0.09722222222222232
LINEAR,2.8448866807507573,0.09444444444444433
LINEAR,2.853613327010729,0.09166666666666679
LINEAR,2.8623399732707004,0.08888888888888902
LINEAR,2.871066619530672,0.08611111111111125
LINEAR,2.8797932657906435,0.08333333333333348
LINEAR,2.8885199120506155,0.08055555555555549
LINEAR,2.897246558310587,0.07777777777777772
LINEAR,2.9059732045705586,0.07499999999999996
LINEAR,2.91469985083053,0.07222222222222241
LINEAR,2.923426497090502,0.06944444444444442
LINEAR,2.9321531433504737,0.06666666666666665
LINEAR,2.9408797896104453,0.06388888888888888
LINEAR,2.949606435870417,0.061111111111111116
LINEAR,2.9583330821303884,0.05833333333333335
LINEAR,2.9670597283903604,0.05555555555555536
LINEAR,2.975786374650332,0.05277777777777759
LINEAR,2.9845130209103035,0.050000000000000044
LINEAR,2.993239667170275,0.047222222222222276
LINEAR,3.001966313430247,0.04444444444444429
LINEAR,3.0106929596902186,0.04166666666666652
LINEAR,3.01941960595019,0.03888888888888875
LINEAR,3.0281462522101616,0.03611111111111098
LINEAR,3.036872898470133,0.033333333333333215
LINEAR,3.045599544730105,0.030555555555555447
LINEAR,3.0543261909900767,0.02777777777777768
LINEAR,3.0630528372500483,0.02499999999999991
LINEAR,3.07177948351002,0.022222222222222143
LINEAR,3.080506129769992,0.019444444444444375
LINEAR,3.0892327760299634,0.016666666666666607
LINEAR,3.097959422289935,0.01388888888888884
LINEAR,3.1066860685499065,0.011111111111111072
LINEAR,3.115412714809878,0.008333333333333304
LINEAR,3.12413936106985,0.005555555555555536
LINEAR,3.1328660073298216,0.002777777777777768
LINEAR,3.141592653589793,
